epoch,train_loss,train_policy,train_value,train_teacher_policy,train_teacher_value,val_loss,val_policy,val_value,val_teacher_policy,val_teacher_value
1,1.1175046397340664,3.086479963420066,0.0894163409539734,0.36343954934014217,0.06793453953013204,1.0036412156251604,3.004635019516105,0.08272505391750926,0.2728190085231431,0.03624925900970286
2,0.9886220168077962,3.0210732865365473,0.05503173589786213,0.25984573390589183,0.03294861776881429,0.936272592910962,2.975602824761748,0.055600715624198334,0.2223972879040076,0.01556499116420905
3,0.9390287455784748,2.9910588718322386,0.0407718975076993,0.22263188689667857,0.018796181935353214,0.9011642932891846,2.955682203634826,0.04787082242577664,0.19007316401890273,0.010294874318007663
4,0.9004059133440296,2.9606097641399747,0.03546820652672405,0.1881353064473853,0.013713251336301906,0.8705390436036101,2.937003675621627,0.04399596378922844,0.15871242722426815,0.008339747446097171
5,0.8662206306674554,2.9305215420014408,0.03153334723079859,0.15727906516357917,0.010330144704819483,0.8479284295531958,2.9192555655537444,0.04437215621270072,0.13344651413733574,0.009248830078879377
6,0.8377113358083977,2.9013186353915827,0.029770528019930784,0.1308846913308025,0.009034031852232005,0.8273246253312843,2.9061308197176188,0.04471519606122339,0.11025593043359647,0.009228227693356947
7,0.8121105732049648,2.873581413603531,0.028257986137187146,0.10766491001469383,0.007869390095552925,0.8078176082770878,2.8914274907290234,0.04251467220469307,0.0907593151930175,0.008350110151621105
8,0.7906282100492372,2.8480584869103898,0.027501757031024858,0.08819525503968619,0.007455611598604375,0.7929678235517112,2.8795375783262793,0.04219289242092166,0.07510607777085859,0.008274186989978321
9,0.7723818536902687,2.8249614324914405,0.02628420883692412,0.07269258945182944,0.006734669372349619,0.7810205121941093,2.8756567968757327,0.04377536095376648,0.06031277095511349,0.007903860077826484
10,0.7570034211897946,2.8055039020267674,0.02544599372738975,0.0596814757250399,0.0060064509135722075,0.7720757836720478,2.8621727745968095,0.04438637757202732,0.05200298014419946,0.008578332448169478
11,0.7442188549073665,2.7871759031032783,0.024488118875377787,0.04964093486248569,0.005429533540883377,0.7651982535801931,2.856574782439713,0.04357291090132205,0.043921978156238384,0.00962646810979987
12,0.7342720073868472,2.7711998457570313,0.02420432000773818,0.04193674551056251,0.005291211329914201,0.7585889511327224,2.851462121198119,0.04414004738280587,0.03848588553315929,0.007765330413998509
13,0.7261472742879885,2.757310966570853,0.02364793484070534,0.03613918329498056,0.005070885591061818,0.7575186901947477,2.8486466753826325,0.04528074496671192,0.03453307531638868,0.010849367097624464
14,0.7192465868340917,2.7448238887940066,0.023079125963680076,0.03169283526070626,0.004668272655068272,0.7513055111835198,2.8445693670494707,0.044916697277855466,0.030772513259707163,0.007806149219921139
15,0.7138395627339681,2.7338203380385555,0.02274812030564829,0.028363787197324644,0.00456614350959898,0.7486433573186461,2.841236187783224,0.04485696381834617,0.027782840602569036,0.008377250950890838
16,0.709069921213939,2.7234139655648146,0.022464185088892856,0.025623326459862143,0.004510517066925604,0.7461436027651026,2.839138622853901,0.045815436835445485,0.025133314231368876,0.008073474642330644
17,0.7049456424342899,2.714189340343756,0.02206533245163829,0.02363764300812759,0.004204987279367614,0.7445584194001165,2.835469194003078,0.04526176567615796,0.024546699773365176,0.007954190696888824
18,0.7013487153263934,2.7058087362981387,0.021637057813216086,0.021937741799008256,0.004045282756233989,0.7430656486794177,2.8344701952206544,0.0458495619497088,0.022566412815082672,0.008081205210100816
19,0.6980105140761359,2.697770245742287,0.021248775969946402,0.020562005619028486,0.0037790027260032285,0.7420986974760969,2.8331915680855797,0.045493912858254375,0.021656525240795588,0.008246585055827904
20,0.6955202575029937,2.690362592043487,0.021217532295838417,0.019514011535818478,0.003986293803825675,0.7414370913897406,2.8295214484061098,0.04600512408308502,0.021683875371959448,0.008390050171700523
