epoch,train_loss,train_policy,train_value,train_teacher_policy,train_teacher_value,val_loss,val_policy,val_value,val_teacher_policy,val_teacher_value
1,3.1467785376940705,3.06350110027206,0.0832774353135063,0.0,0.0,3.0460607898655163,2.977767677419086,0.06829310768744098,0.0,0.0
2,3.0452021261774394,2.998123292208037,0.04707883352156943,0.0,0.0,2.9974132663030635,2.9458191331193695,0.05159412418654151,0.0,0.0
3,2.992168033936895,2.956648750573277,0.035519281116475065,0.0,0.0,2.966940046756219,2.9174270629882812,0.0495129835015618,0.0,0.0
4,2.9400163231125798,2.910465687058537,0.029550637565104357,0.0,0.0,2.9350368142000764,2.8903157125796684,0.0447211099496328,0.0,0.0
5,2.886094002359842,2.8602623668859604,0.02583163834789112,0.0,0.0,2.9170574900180326,2.871933407819131,0.04512408289068409,0.0,0.0
6,2.8336992141233392,2.809646652852356,0.02405255994144852,0.0,0.0,2.903307729495119,2.8572442587564444,0.046063478046127676,0.0,0.0
7,2.7818510774946916,2.760022783790088,0.021828303959375246,0.0,0.0,2.885577423722665,2.8391382297304166,0.046439187873548476,0.0,0.0
8,2.7318260999089743,2.7116863535430378,0.020139742440168796,0.0,0.0,2.8842299412001666,2.832146648409018,0.05208325908860249,0.0,0.0
9,2.6864312775163763,2.6670401065703855,0.019391163056055545,0.0,0.0,2.8748859555133506,2.8295225880825403,0.04536337404648039,0.0,0.0
10,2.6441766493132155,2.625686535713982,0.018490111814385438,0.0,0.0,2.870877703836659,2.82531638537298,0.04556132294833978,0.0,0.0
11,2.603591750488383,2.586215809550151,0.017375941137712164,0.0,0.0,2.8757362068017494,2.8273097763957185,0.048426411020208705,0.0,0.0
12,2.5687356273492816,2.5514171169464848,0.01731850406232289,0.0,0.0,2.871225987579932,2.823374211597341,0.047851747899786384,0.0,0.0
13,2.533782141786343,2.517381324602099,0.016400820165473614,0.0,0.0,2.876384473279548,2.828617649119081,0.047766815759678914,0.0,0.0
14,2.501309529461535,2.485894946337065,0.015414574994160787,0.0,0.0,2.880231541783222,2.8313695084196273,0.04886203361406779,0.0,0.0
