epoch,train_loss,train_policy,train_value,train_teacher_policy,train_teacher_value,val_loss,val_policy,val_value,val_teacher_policy,val_teacher_value
1,3.185047424589614,3.089911240139799,0.09513618462735231,0.0,0.0,3.089571833992208,2.999413610395271,0.09015820542968643,0.0,0.0
2,3.0891842804440213,3.0289329290070848,0.06025135877880067,0.0,0.0,3.03948632426552,2.975521458887367,0.06396486633631183,0.0,0.0
3,3.0491184669964446,3.003209018579608,0.04590943887769937,0.0,0.0,3.0097152934893727,2.959819805914717,0.04989547599126906,0.0,0.0
4,3.0213464167542567,2.9829624723079533,0.03838393853072182,0.0,0.0,2.993584975107248,2.9465654219481836,0.047019539235940995,0.0,0.0
5,2.9974486555919113,2.9633744402582867,0.03407421298325062,0.0,0.0,2.9768922102489492,2.9328797606546573,0.044012455406858164,0.0,0.0
6,2.9750890879905527,2.943693400769827,0.03139568409337656,0.0,0.0,2.9662298606579434,2.9221912771304366,0.04403855594366057,0.0,0.0
7,2.9521106869979716,2.9227349880708746,0.029375691300973675,0.0,0.0,2.953267039967703,2.909088916178065,0.04417813008525901,0.0,0.0
8,2.9291101406536586,2.901823003799561,0.02728714128554745,0.0,0.0,2.9445327524187217,2.899940279275656,0.044592462205740535,0.0,0.0
9,2.9075894600895036,2.881491401268935,0.02609805608070998,0.0,0.0,2.934923380645133,2.8891283249524258,0.04579506022110184,0.0,0.0
10,2.885902300544851,2.8609261633401895,0.024976131493547354,0.0,0.0,2.926646045076173,2.8826490779314886,0.04399696933930559,0.0,0.0
11,2.866248621359727,2.841501648327114,0.02474697056853548,0.0,0.0,2.9231375164512383,2.876809856807664,0.046327657902189866,0.0,0.0
12,2.846437912676708,2.822406088651583,0.024031819692916342,0.0,0.0,2.915504730116723,2.8696255080855133,0.04587922249239817,0.0,0.0
13,2.8259951587023346,2.803260687492299,0.022734471330720898,0.0,0.0,2.9061651519930094,2.861951976855511,0.04421316432540992,0.0,0.0
14,2.807310384918887,2.7848920483825355,0.022418346230085276,0.0,0.0,2.9076076258717376,2.861173190582015,0.046434457051063804,0.0,0.0
15,2.789267092951171,2.7670345191495964,0.02223257831481087,0.0,0.0,2.9006198953793425,2.8550173671421146,0.04560252396924582,0.0,0.0
16,2.7710745388883824,2.749391572765876,0.021682976275044112,0.0,0.0,2.897080294477774,2.850847291081285,0.04623296640399871,0.0,0.0
17,2.7536262387731467,2.7324533317622093,0.021172911021484428,0.0,0.0,2.896320207650786,2.8509641846317875,0.04535602117026883,0.0,0.0
18,2.7371216336088167,2.7157073469685424,0.021414286561978548,0.0,0.0,2.9012575999395316,2.8483933290524317,0.05286427977094337,0.0,0.0
19,2.7209055714179553,2.7004370553426473,0.020468519871912328,0.0,0.0,2.8906813212367233,2.8440436240575866,0.04663769291910634,0.0,0.0
20,2.7044477118705332,2.684539218057431,0.019908494158701565,0.0,0.0,2.8979231540268744,2.8476004307908718,0.05032272750597244,0.0,0.0
