epoch,train_loss,train_policy,train_value,train_teacher_policy,train_teacher_value,val_loss,val_policy,val_value,val_teacher_policy,val_teacher_value
1,3.147050596081429,3.063826541249532,0.08322405445088983,0.0,0.0,3.0556285078523,2.9795856814247057,0.07604282432640311,0.0,0.0
2,3.046116261118387,2.997885531242912,0.04823072592975943,0.0,0.0,2.9950602932444506,2.945219814713762,0.04984048224007562,0.0,0.0
3,2.9903870918983757,2.955251723280553,0.035135365848041764,0.0,0.0,2.967108670777165,2.920767930172296,0.046340748371522605,0.0,0.0
4,2.9377811784884695,2.907773146954885,0.03000803908340663,0.0,0.0,2.941209150861905,2.8919714614192347,0.049237682119314036,0.0,0.0
5,2.8848381895297663,2.858005429846216,0.026832761468398202,0.0,0.0,2.905285629416988,2.8632737338352103,0.04201190836982068,0.0,0.0
6,2.8315418036587268,2.8076340107234765,0.02390779082874058,0.0,0.0,2.899092285711966,2.851971698290765,0.04712060816275908,0.0,0.0
7,2.7791302416059707,2.757505040187912,0.021625204040223816,0.0,0.0,2.8889941041981015,2.835110231041272,0.05388386602033419,0.0,0.0
8,2.730768323104225,2.71047164656551,0.02029667817145945,0.0,0.0,2.879153852401701,2.8341843982643606,0.04496944560137604,0.0,0.0
9,2.684773945967995,2.665753576043779,0.019020372204273103,0.0,0.0,2.884456607041008,2.838662989238792,0.045793625471463456,0.0,0.0
10,2.6430988004727856,2.6250132253690257,0.0180855795057862,0.0,0.0,2.872651942893306,2.8261684966825245,0.04648344389489964,0.0,0.0
11,2.6046842555923155,2.586696156280906,0.017988094400709254,0.0,0.0,2.874488686802802,2.829312872606764,0.04517580865581173,0.0,0.0
12,2.5670213620825466,2.5497113032513354,0.01731006085094678,0.0,0.0,2.878202233777611,2.831836018770965,0.04636620963141402,0.0,0.0
13,2.5325074462048023,2.516755335142654,0.01575210613149955,0.0,0.0,2.8756234773067932,2.829612329395502,0.046011161619723795,0.0,0.0
14,2.502022362074539,2.4862114576291208,0.015810906693060074,0.0,0.0,2.881756355821005,2.8332829785830436,0.048473387737952275,0.0,0.0
