epoch,train_loss,train_policy,train_value,train_teacher_policy,train_teacher_value,val_loss,val_policy,val_value,val_teacher_policy,val_teacher_value
1,1.8018039190146817,3.0815271996749614,0.09133368894916621,0.3595406232508949,0.0712063270829209,1.7021016205642114,2.997619003979857,0.08765942990390252,0.2836697579956869,0.0352550175869907
2,1.7040779758808284,3.0192320574718305,0.05675664151030053,0.2951589680340395,0.03700828487415071,1.6482191286830026,2.9692112050926673,0.058947497499727004,0.2504438452239734,0.01783568685498633
3,1.6614814221779186,2.9904700062201526,0.04285977555805421,0.26606616560554247,0.023566899224716817,1.620979517730094,2.9529596746540374,0.04654483531533145,0.22671765302135952,0.01573686769059208
4,1.630850236546722,2.965738988720589,0.03662769119672906,0.24151032486833243,0.01782346747945271,1.6013391819427718,2.9400139213753356,0.04826398967519768,0.2033681827363744,0.011032251645627024
5,1.601496285160223,2.940161210689519,0.032224060351669866,0.21662013746568637,0.01398716777702731,1.5794425094649276,2.921327277461391,0.04639221019565805,0.18039439640851768,0.010771132996176611
6,1.5743885060390794,2.914178780411461,0.030346822954584636,0.19173454155165506,0.012516851643402094,1.5603182304376217,2.908785959445298,0.044074488686459294,0.15803788642109776,0.009738154638272371
7,1.5485757286130504,2.8887719144782866,0.02848550107933511,0.1688825585636269,0.011011492111377289,1.5450444068827267,2.896011930137968,0.042489101694799414,0.13979054437184918,0.011797243055341846
8,1.5246189148390947,2.864000087441849,0.027366014737561044,0.1476218084733649,0.010249908215215446,1.5333843266824012,2.8869547846477595,0.04733006379456759,0.12250085607600442,0.009982944985010771
9,1.5026883891627811,2.8409964214845833,0.02620156332551236,0.128833132902462,0.009345659181734963,1.5204611930165246,2.8796570326500794,0.04456826435797624,0.10679023218288493,0.00990687556596614
10,1.4830746032786337,2.818778764323856,0.025363987703699183,0.11303411351549258,0.008972346727827306,1.5114991014769645,2.878454873503336,0.04606667813808203,0.08955100778263686,0.008925616088161283
11,1.4661362303308694,2.800289369235875,0.02537132605132329,0.0977763682504096,0.008835397482197607,1.5034992177051312,2.868186150441938,0.04334889138823131,0.08365862862691045,0.011804769215200855
12,1.4502092579442016,2.7814112400912854,0.024260002645443243,0.08667219966011673,0.008075072791507166,1.4966825685735192,2.861382780614505,0.04750743301400444,0.0750693350537355,0.009405587610998365
13,1.436123236211907,2.76429933920762,0.023529866041548282,0.07682312684884193,0.0075941397183870215,1.491960200963178,2.857624794655701,0.043775259374999695,0.06990934386769888,0.012611001983420127
14,1.4239290278918613,2.7485786653107587,0.02308482291897537,0.06883561547740875,0.007358956634574427,1.4884138056410032,2.8559111696424453,0.04556985667995162,0.06339470102285753,0.011951895378999166
15,1.4132519273553668,2.734434111593877,0.022533914754528758,0.06237257245474232,0.0071632582725460825,1.482805688073312,2.85293531570516,0.04470450186400238,0.05721183010678154,0.010759688856173604
16,1.4031314245349114,2.7203256721317848,0.0223785426188385,0.05646940285222757,0.007089235455451042,1.4784963587686626,2.8470756216262934,0.04647097732621298,0.053693709658456844,0.00975240271671684
17,1.394016942218285,2.707633497309653,0.021811123169868826,0.05190041277363119,0.0066888534247007475,1.4782021978239877,2.8472524763044196,0.045006591079233806,0.05236264379852101,0.011782712449211322
18,1.385662415803197,2.695156071240324,0.021477668665578886,0.04807164457189032,0.0066194446890838095,1.4752252601890197,2.8444059452354082,0.04565469821241139,0.04877354818910138,0.011616334931382248
19,1.3785922313789767,2.683994550334721,0.02132428366456485,0.04525635171048293,0.006609274853654256,1.4760930388052664,2.8393982695922526,0.047127819632994075,0.04772258385729637,0.017937388937033737
20,1.371067657783488,2.672542669240091,0.02066954220663831,0.04270367090262403,0.006219440054926408,1.4737166644669393,2.8451955376974163,0.04555388104882222,0.04407076051373238,0.012613140419324344
