epoch,train_loss,train_policy,train_value,train_teacher_policy,train_teacher_value,val_loss,val_policy,val_value,val_teacher_policy,val_teacher_value
1,3.147102996974266,3.063775210782706,0.08332777842979035,0.0,0.0,3.0449060673647526,2.9761250673007047,0.0687809970265646,0.0,0.0
2,3.0455692507017407,2.998641644073139,0.04692759792029937,0.0,0.0,2.9965894514875706,2.9476931324127262,0.048896331407662516,0.0,0.0
3,2.993309755018916,2.957858880616256,0.035450872060265565,0.0,0.0,2.972564264957017,2.923868010367248,0.04869623923139486,0.0,0.0
4,2.9424122650779716,2.9128527334256664,0.029559537591325392,0.0,0.0,2.9392335099369893,2.8961476284768053,0.04308589003590535,0.0,0.0
5,2.8909033244233853,2.864232059910275,0.026671258583066453,0.0,0.0,2.918243415836591,2.8694228863894238,0.0488205460579062,0.0,0.0
6,2.8382624726378456,2.8141200497766414,0.024142426182547087,0.0,0.0,2.899778281357398,2.8536088899207344,0.04616938610118888,0.0,0.0
7,2.7882490013817067,2.7661352682943483,0.022113727310914273,0.0,0.0,2.886493508563861,2.841648129287117,0.04484537659310353,0.0,0.0
8,2.7428069273630777,2.7215869696743518,0.021219955939784586,0.0,0.0,2.8761598722911823,2.8313464561165205,0.044813421132438594,0.0,0.0
9,2.699037088958454,2.6793386286999805,0.019698459333384852,0.0,0.0,2.8728536396678,2.826896688854173,0.04595695413736549,0.0,0.0
10,2.656838304323046,2.6386745122861033,0.01816378839393776,0.0,0.0,2.904325670977158,2.8330095709960514,0.07131611207140294,0.0,0.0
11,2.6198360243954335,2.601262979367012,0.01857304268353276,0.0,0.0,2.870195255971642,2.8258507638501764,0.044344475715477796,0.0,0.0
12,2.583980194791413,2.5665275650969153,0.017452627217205093,0.0,0.0,2.873174134288043,2.8233893182259866,0.0497848342114159,0.0,0.0
13,2.5510276459945413,2.534461777979431,0.016565865664736654,0.0,0.0,2.868786689184264,2.8218209331292607,0.04696576445380359,0.0,0.0
14,2.5195215310118444,2.5033535919036254,0.016167939973713324,0.0,0.0,2.8825522947464073,2.8304344933468095,0.05211780413889834,0.0,0.0
15,2.490449437303556,2.47511487639094,0.01533456383100954,0.0,0.0,2.880739352237453,2.832067605652702,0.04867176116785092,0.0,0.0
16,2.4630285324341803,2.4484378222959586,0.01459070906900817,0.0,0.0,2.8909847311429053,2.8356463792102695,0.05533834990102046,0.0,0.0
17,2.4376848515098195,2.422640475754438,0.015044377580624189,0.0,0.0,2.8894886438721907,2.8410848451653057,0.048403779762372645,0.0,0.0
