epoch,train_loss,train_policy,train_value,train_teacher_policy,train_teacher_value,val_loss,val_policy,val_value,val_teacher_policy,val_teacher_value
1,3.179718571845467,3.0875520804480536,0.09216649237287092,0.0,0.0,3.0836202653011617,3.0018829876992337,0.08173726724904018,0.0,0.0
2,3.092178682725592,3.0326012702032905,0.05957741230287386,0.0,0.0,3.0410760769594694,2.97944356639459,0.06163250899047709,0.0,0.0
3,3.0524633630372113,3.0069816378704517,0.04548171988253293,0.0,0.0,3.013916039034295,2.9640081096738737,0.049907934286392105,0.0,0.0
4,3.0253765686448797,2.9866903095041093,0.038686255372591925,0.0,0.0,2.995600362215887,2.94898304944359,0.04661731644987806,0.0,0.0
5,3.001202569205758,2.9668172459047004,0.03438532444008862,0.0,0.0,2.9834683913431403,2.9354434364506123,0.04802495482891576,0.0,0.0
6,2.9790848989244125,2.946350361416777,0.03273453860377851,0.0,0.0,2.9723248738743835,2.92487320981387,0.04745165803325596,0.0,0.0
7,2.955467666296595,2.9251260215498838,0.030341643849051143,0.0,0.0,2.9547188080998343,2.9118891609643796,0.04282966836603118,0.0,0.0
8,2.9321793562596743,2.9036708871363954,0.028508462782804587,0.0,0.0,2.943159466237625,2.8994405264533825,0.043718957106643454,0.0,0.0
9,2.9103320220068913,2.8827955454069287,0.027536481620876026,0.0,0.0,2.9369193728985374,2.8894952681937367,0.047424081339239435,0.0,0.0
10,2.888314308603126,2.862162581856152,0.026151728040602312,0.0,0.0,2.9242442275060534,2.880640769335605,0.043603473149136644,0.0,0.0
11,2.8671231262814727,2.8417160877421836,0.02540703805455242,0.0,0.0,2.9189025953714216,2.8736215121209177,0.04528107975978352,0.0,0.0
12,2.846681286085402,2.8221072692309357,0.024574023376467077,0.0,0.0,2.911159063479689,2.866219747537228,0.04493931562042414,0.0,0.0
13,2.8264529456734815,2.8024370602654964,0.024015880168641267,0.0,0.0,2.9026829807073864,2.8578620025671406,0.04482095486811474,0.0,0.0
14,2.8076170042336703,2.783759162895172,0.023857840419394104,0.0,0.0,2.8989573237481214,2.8557155409642956,0.04324176865793852,0.0,0.0
15,2.78883262631724,2.7657814744007156,0.02305115271294851,0.0,0.0,2.8922565759436933,2.8474241796654343,0.04483240216835268,0.0,0.0
16,2.7699235154602584,2.747560990064179,0.02236252222733804,0.0,0.0,2.8864924788093362,2.8423943265143428,0.04409814613057239,0.0,0.0
17,2.7530069243955806,2.730628544834244,0.02237837992538729,0.0,0.0,2.886380934028259,2.8424179505640312,0.043962992344095335,0.0,0.0
18,2.7366480210698754,2.714683385450677,0.02196464134776688,0.0,0.0,2.88323708786654,2.8367855060316836,0.04645156129606251,0.0,0.0
19,2.7202451930626967,2.6990367609813033,0.02120843791518824,0.0,0.0,2.887133166782375,2.840300993578411,0.04683217608639245,0.0,0.0
20,2.7050543134630605,2.6838986568501997,0.021155659330776896,0.0,0.0,2.884436629752339,2.8361830408570605,0.048253603013214456,0.0,0.0
