epoch,train_loss,train_policy,train_value,train_teacher_policy,train_teacher_value,val_loss,val_policy,val_value,val_teacher_policy,val_teacher_value
1,3.1849277899766384,3.0910984481673642,0.09382934382202794,0.0,0.0,3.0823694051520674,3.0000463091830945,0.08232310037014325,0.0,0.0
2,3.0916925995863744,3.0324139044147578,0.059278691138129634,0.0,0.0,3.0436077738775134,2.9808246773869405,0.06278310654925436,0.0,0.0
3,3.0533740519200623,3.0076369475169353,0.04573710866501852,0.0,0.0,3.0216053977465553,2.961982667000851,0.05962274129340463,0.0,0.0
4,3.0261328892535473,2.987501013358753,0.03863187846210268,0.0,0.0,2.99543552541173,2.949538056852978,0.04589747284064934,0.0,0.0
5,3.003265832418419,2.96823205137189,0.03503378715660358,0.0,0.0,2.9813452621915935,2.938732045437254,0.04261321426551141,0.0,0.0
6,2.9812541031614046,2.9483386817227406,0.03291542503479095,0.0,0.0,2.967691850764011,2.9260080585866497,0.04168377342766097,0.0,0.0
7,2.957712284340916,2.9273126253641273,0.03039965285673997,0.0,0.0,2.952499083800911,2.9105262596044876,0.04197282106749785,0.0,0.0
8,2.9346282519170717,2.905648828414549,0.02897942137157662,0.0,0.0,2.9462664753294043,2.9014099992835534,0.04485648252634508,0.0,0.0
9,2.9117113854511674,2.883760087269856,0.02795129906849928,0.0,0.0,2.9311561927978613,2.8895582109530684,0.04159797836997593,0.0,0.0
10,2.8893192095928883,2.862991512061123,0.026327698592001816,0.0,0.0,2.9249833884590335,2.8813787430302185,0.04360465629457664,0.0,0.0
11,2.867848873074594,2.841988039782727,0.02586084312623444,0.0,0.0,2.9161850245810625,2.874188042755697,0.041996985328013006,0.0,0.0
12,2.8470360579739613,2.821675851609972,0.025360206816310543,0.0,0.0,2.912382523558056,2.8645187363171654,0.04786378991657922,0.0,0.0
13,2.827421936165377,2.802923475658718,0.024498462361324743,0.0,0.0,2.9105036396099893,2.8615609077913655,0.0489427168618017,0.0,0.0
14,2.8078477796940122,2.784255812350047,0.02359195867904937,0.0,0.0,2.8975687693633545,2.8547604623446468,0.04280831042593673,0.0,0.0
15,2.788901108048527,2.765909775385416,0.022991334718753056,0.0,0.0,2.893539815727649,2.849316542532808,0.04422326624918264,0.0,0.0
16,2.7710544379360704,2.7485298446542927,0.022524595135446374,0.0,0.0,2.8921090144357917,2.848340163235985,0.04376884344309218,0.0,0.0
17,2.7548496412943644,2.7322814110930826,0.022568229825760785,0.0,0.0,2.8861142393110146,2.8416397319659352,0.04447449748121051,0.0,0.0
18,2.7373276735405367,2.7160360212466483,0.021291657609034734,0.0,0.0,2.888328886337443,2.841082950030218,0.047245938593289134,0.0,0.0
19,2.7211317892215017,2.7001031375793088,0.02102865236505886,0.0,0.0,2.882923320110732,2.839027055172427,0.04389627373269426,0.0,0.0
20,2.7067036527227684,2.6856759162632176,0.021027735083138287,0.0,0.0,2.8829886976911774,2.838211348624214,0.04477734473934487,0.0,0.0
