epoch,train_loss,train_policy,train_value,train_teacher_policy,train_teacher_value,val_loss,val_policy,val_value,val_teacher_policy,val_teacher_value
1,3.182954121210489,3.088214813306469,0.09473931037956772,0.0,0.0,3.084524188250335,3.0014014892924177,0.08312270747002695,0.0,0.0
2,3.088854145141969,3.029994372542763,0.058859775909577985,0.0,0.0,3.03894081263303,2.9782765362026087,0.06066428017559021,0.0,0.0
3,3.0491191892100464,3.0039870590250812,0.04513213066321859,0.0,0.0,3.009553244426894,2.961103835762374,0.048449420770719696,0.0,0.0
4,3.0194920654118143,2.9822396750111815,0.03725238690923256,0.0,0.0,2.9919841834040817,2.944952327133879,0.04703186229348437,0.0,0.0
5,2.994192518479374,2.961004456299216,0.03318806226593424,0.0,0.0,2.9777160329523564,2.9311620807444148,0.046553959332509894,0.0,0.0
6,2.970766370076252,2.939456451050887,0.031309913241440356,0.0,0.0,2.964619336285993,2.918998469919634,0.045620872727580364,0.0,0.0
7,2.9461882738703227,2.9177422964588864,0.02844598013533646,0.0,0.0,2.953811137627894,2.906415105756599,0.047396031748046234,0.0,0.0
8,2.9222435308428336,2.89503546035593,0.02720807183887984,0.0,0.0,2.9366867951929505,2.894761819086309,0.04192497451236052,0.0,0.0
9,2.8982653741696116,2.8726534241493766,0.025611943440883356,0.0,0.0,2.930022880132832,2.8862149588199157,0.04380792378981696,0.0,0.0
10,2.875418951489041,2.8512077205790733,0.024211230440691133,0.0,0.0,2.9241763079815257,2.878736295720429,0.045440019628186105,0.0,0.0
11,2.8531850434370947,2.829255767551611,0.023929276433056458,0.0,0.0,2.9128506099656146,2.8699448983977165,0.04290569829679986,0.0,0.0
12,2.831324534052347,2.808400997100585,0.022923535988273392,0.0,0.0,2.9077727316283366,2.861867991430146,0.04590472053008884,0.0,0.0
13,2.8109303057592716,2.788509646955743,0.022420658302833758,0.0,0.0,2.9000698466692816,2.855458011240435,0.04461183326603127,0.0,0.0
14,2.7904339801195954,2.7690663137269946,0.021367669678536285,0.0,0.0,2.898995325684929,2.853647545282207,0.045347786974658834,0.0,0.0
15,2.7702491875792763,2.749717639312846,0.020531550817281367,0.0,0.0,2.8972224173958043,2.852615740408638,0.0446066520074452,0.0,0.0
16,2.751871412154661,2.731116834191114,0.020754578767451577,0.0,0.0,2.8950184350843235,2.847190286713705,0.04782816362562276,0.0,0.0
17,2.734006205651974,2.713978427097979,0.020027776553209527,0.0,0.0,2.891568819512171,2.846030987441349,0.04553783543829348,0.0,0.0
18,2.7169945020433093,2.6973028092339657,0.01969169496871541,0.0,0.0,2.895329781759256,2.8444239533443714,0.050905794696435094,0.0,0.0
19,2.700905599428149,2.6811131470972596,0.019792453498346418,0.0,0.0,2.8968661294548337,2.8455797022918246,0.0512864268131419,0.0,0.0
20,2.6856735535255236,2.666000658505094,0.019672891208864597,0.0,0.0,2.892613911450609,2.845366427330986,0.04724749126406973,0.0,0.0
