epoch,train_loss,train_policy,train_value,train_teacher_policy,train_teacher_value,val_loss,val_policy,val_value,val_teacher_policy,val_teacher_value
1,3.1477676364153107,3.0640005815779188,0.08376705837317579,0.0,0.0,3.0463532818801373,2.977448697787339,0.06890457621283567,0.0,0.0
2,3.0459746060122446,2.999073039863004,0.04690156563956894,0.0,0.0,2.9961176002547223,2.947503742057206,0.048613869735181905,0.0,0.0
3,2.9914901958092788,2.9574284792265577,0.03406171937494313,0.0,0.0,2.964578397754926,2.9191438739556768,0.04543452933351157,0.0,0.0
4,2.93947763334476,2.9101758993294347,0.029301732641905345,0.0,0.0,2.941849141645075,2.891755811432764,0.050093347485015205,0.0,0.0
5,2.884790543092781,2.8592607082612065,0.02552982107243704,0.0,0.0,2.911707527736717,2.8655000282580723,0.046207495455171915,0.0,0.0
6,2.8327893851432138,2.8091257950069117,0.02366358794202128,0.0,0.0,2.8974763853445635,2.848459235632051,0.04901713525663699,0.0,0.0
7,2.7805210742924906,2.7585832706895697,0.021937806482914303,0.0,0.0,2.889553706444951,2.8428215408019857,0.04673217552870099,0.0,0.0
8,2.7330971448456585,2.7124581952331215,0.020638945152661407,0.0,0.0,2.8749108853945735,2.82510110484625,0.04980978021435956,0.0,0.0
9,2.6877371626525837,2.668366125214052,0.019371038435932145,0.0,0.0,2.8749017921557676,2.8270220469003555,0.04787973547105855,0.0,0.0
10,2.6471934704735895,2.628304047693051,0.018889419410322884,0.0,0.0,2.8684034281377477,2.821786154296126,0.04661728348682377,0.0,0.0
11,2.608117226328716,2.5906729387949747,0.01744428813816553,0.0,0.0,2.8703321695582207,2.8198548261485716,0.05047734924606987,0.0,0.0
12,2.5717160683878295,2.5556254582871074,0.016090610103714098,0.0,0.0,2.8639779836416497,2.8178265387373265,0.04615144163227005,0.0,0.0
13,2.538632201382434,2.521974436952726,0.01665776993186678,0.0,0.0,2.877190209503744,2.8253438589794277,0.05184634041196191,0.0,0.0
14,2.507133659110012,2.4914718481112357,0.015661810147993695,0.0,0.0,2.877168008840962,2.828423860615066,0.0487441650115693,0.0,0.0
15,2.476653183639608,2.461594429169314,0.015058757129862127,0.0,0.0,2.8777052310385853,2.8271196768912334,0.05058556471691887,0.0,0.0
16,2.449193358197908,2.43444588321599,0.014747474928557314,0.0,0.0,2.8827795244459153,2.832077706000085,0.05070180215315223,0.0,0.0
