epoch,train_loss,train_policy,train_value,train_teacher_policy,train_teacher_value,val_loss,val_policy,val_value,val_teacher_policy,val_teacher_value
1,2.514115268766002,3.0840219964304443,0.09203059795989568,0.45155122469227954,0.07675208116930173,2.4123909905982246,2.9986823661095814,0.08337289317567677,0.3625659127436427,0.040832128441368756
2,2.421038698862834,3.0251189455928573,0.05815794048618919,0.3920227339787975,0.042301416189635455,2.364073238352447,2.974655976544831,0.058802481867937545,0.3337676384214912,0.02214997236019551
3,2.3813840419891847,2.9992265195731656,0.04436654097723514,0.36614564085900386,0.028611289117849336,2.3408272927954967,2.9571282286018037,0.05254201082514724,0.3131114567611108,0.021187034627400823
4,2.352990852110836,2.977427523394665,0.03766247493176256,0.3446311592337597,0.022062206003002054,2.319124830443424,2.942702286780326,0.046771086275323094,0.2931861404166532,0.014893059660516591
5,2.327586567481678,2.9563843950529494,0.0331898435172307,0.3237203408037643,0.017903218036854122,2.3015884434528004,2.930002670277908,0.04238271766929642,0.27498503800644564,0.01421260168694413
6,2.304376533615541,2.9345489298962204,0.03149164090633712,0.3029165122004717,0.016467938242527534,2.28710966888843,2.91781942261703,0.04232406609650928,0.25522329403025873,0.012784858129862915
7,2.279848940911861,2.912116908771765,0.02911011606325187,0.2813909415579544,0.01432379283923581,2.271232677243944,2.9032787940799873,0.04183691847381622,0.2372080955650407,0.012375609156066352
8,2.2556684779354845,2.889296628704352,0.027273700272582142,0.26019278107238425,0.012770115762919068,2.25882973996654,2.8908881100417454,0.04358619111595057,0.21970862291729437,0.012187656987231848
9,2.2327806101904977,2.8670415388692017,0.026114859312294,0.23976454473882314,0.011888674595748565,2.2498803586562897,2.883086367884975,0.04408913933877757,0.20415211875258032,0.013842846880186839
10,2.2108299192814145,2.84550696415116,0.02495372838813218,0.22095736476232408,0.010980238678953654,2.237420983604586,2.8733889814883695,0.04308590033313253,0.1870175125981853,0.013241746958858049
11,2.1894223031269977,2.824188705365182,0.024037553561499798,0.2026036916367979,0.010406780685017625,2.2296792776378522,2.8676674040302776,0.043728886804321784,0.17108009925774093,0.013448101752651348
12,2.170109441098439,2.80355255396331,0.024384810429420496,0.18570009474374524,0.010925588775999655,2.2202284338634577,2.858484609404394,0.044306082307115566,0.15829895813666134,0.014242606630137343
13,2.150292900511858,2.783567392650538,0.022899985707139314,0.17197792948569,0.009791561988228496,2.21250668788287,2.8550001216163756,0.04448061547338517,0.13904032127866114,0.012544204051563618
14,2.1321094524429505,2.765748330260536,0.022324618106705437,0.15509702469131234,0.009121918209630204,2.2089428044179713,2.8494436672174053,0.046309937535126154,0.13451412243802366,0.013996124303359996
15,2.115390455419599,2.7477867995240444,0.02179554512492385,0.1440103605688815,0.008804421944960134,2.2004684773427825,2.8430073108591674,0.044274357162423936,0.12675339002619432,0.013275645700111397
16,2.098987392951526,2.7302399798729016,0.02152066995281292,0.13195261758972843,0.00871499957693828,2.198628260969734,2.8389263412614008,0.04806555073266986,0.11814431118577115,0.015392969693420027
17,2.08406828716896,2.713984087799767,0.021207932741886162,0.1220378158960636,0.00865927709658023,2.192909372781613,2.837425101146881,0.04450257682304118,0.11181834837065945,0.014036239981611548
18,2.0698082669193005,2.698601394740134,0.020616720271218254,0.11333024449337278,0.00824847878985496,2.1900817243622868,2.835054106747964,0.04480219128260363,0.10701654129437983,0.013741358237991084
19,2.056577665802625,2.683787754932082,0.020332934511414016,0.10590263736375684,0.008045965823353613,2.1873114266797598,2.832974933636481,0.04539106150924078,0.09963585905484228,0.014511894421769244
20,2.0445542306146787,2.6697258040289005,0.020538015482595647,0.0989637367177999,0.008461733647389025,2.186131395423425,2.8322747720598285,0.04632872597114635,0.09464972025715808,0.014065303973925152
