epoch,train_loss,train_policy,train_value,train_teacher_policy,train_teacher_value,val_loss,val_policy,val_value,val_teacher_policy,val_teacher_value
1,3.1836696438361685,3.0910104111335683,0.09265923373091971,0.0,0.0,3.084419931138974,3.0042066352726176,0.08021331819821956,0.0,0.0
2,3.091600880118578,3.033195281252165,0.058405599537663354,0.0,0.0,3.0434807209474934,2.9816667372032826,0.061813991866695714,0.0,0.0
3,3.0522693598924713,3.008078549536995,0.04419080968023623,0.0,0.0,3.016137584678137,2.966250982457571,0.04988659704014611,0.0,0.0
4,3.0253812802683715,2.9886653742477436,0.03671590918039222,0.0,0.0,2.996281535037681,2.9503463538504717,0.045935176404365986,0.0,0.0
5,3.0022002598048854,2.969585337185636,0.0326149313160813,0.0,0.0,2.9840241048481064,2.939780732229145,0.04424337928234068,0.0,0.0
6,2.9804765683420533,2.9504276757578616,0.030048896014251543,0.0,0.0,2.971370787350829,2.927415723861727,0.04395506902734014,0.0,0.0
7,2.958054670783251,2.9301628340040664,0.027891835557369182,0.0,0.0,2.9572062571249753,2.913622488715987,0.04358375360324518,0.0,0.0
8,2.9353548082481904,2.9086300888214724,0.026724723916017067,0.0,0.0,2.9457286355844046,2.9020334900761364,0.043695149897511255,0.0,0.0
9,2.9137341559332217,2.887565472295166,0.02616868558298632,0.0,0.0,2.9350401920086546,2.8916852089994873,0.0433549809775523,0.0,0.0
10,2.8910109455486537,2.866570723902589,0.024440216806179867,0.0,0.0,2.9275707058616485,2.882829625680327,0.04474108654254274,0.0,0.0
11,2.8697367676450227,2.8453623689960446,0.024374394761610383,0.0,0.0,2.916672250886101,2.8726165452405508,0.04405568641875826,0.0,0.0
12,2.8486329295708632,2.826048031900143,0.02258489403868695,0.0,0.0,2.912785229331783,2.868577678277373,0.04420753606180625,0.0,0.0
13,2.828949427700426,2.8071398131818657,0.02180961951104752,0.0,0.0,2.908152148207071,2.8607325935567327,0.04741957236832781,0.0,0.0
14,2.8103981528735384,2.7887292147640244,0.021668951384912694,0.0,0.0,2.8988724230702174,2.8538239732496002,0.04504844170608414,0.0,0.0
15,2.7920641776548334,2.770435473558255,0.021628700404202283,0.0,0.0,2.896154008527448,2.8489996007819567,0.04715442951677194,0.0,0.0
16,2.773595679907435,2.7529451773029416,0.02065049900337954,0.0,0.0,2.8924782182007487,2.845661425157952,0.046816800473498434,0.0,0.0
17,2.7558403517507326,2.73557394690303,0.020266398996453848,0.0,0.0,2.894759352967986,2.8468159784502256,0.04794337403271725,0.0,0.0
18,2.7392578448636464,2.7186619930318403,0.020595854647966275,0.0,0.0,2.8899694061584635,2.841497176230399,0.048472245143311,0.0,0.0
19,2.721306904444254,2.701968132476092,0.01933877560069443,0.0,0.0,2.8874980805396016,2.8389796579660196,0.04851840293728682,0.0,0.0
20,2.7052497758444054,2.686084603561136,0.019165173231797367,0.0,0.0,2.8872432724007164,2.8397324316784056,0.047510841859379344,0.0,0.0
