epoch,train_loss,train_policy,train_value,train_teacher_policy,train_teacher_value,val_loss,val_policy,val_value,val_teacher_policy,val_teacher_value
1,2.5372835971265433,3.083779722619727,0.09333686397137891,0.5394243629980917,0.07836024805484526,2.4287813323030094,2.999213272377674,0.08106023851253306,0.4366576699589716,0.037647170592159065
2,2.433125461185154,3.0232566614546768,0.05702577965406369,0.4507895921527781,0.04086495384404378,2.377178517324311,2.9725415485264017,0.06051817737130116,0.3860209920744759,0.023513978701025215
3,2.3882310761984096,2.995509623523697,0.04300888883052182,0.4104892583097639,0.026879502794489644,2.3445536105584437,2.9556355244830934,0.046993363581065054,0.3560875669805574,0.014240188555933113
4,2.3558586251464395,2.9718887405063574,0.03556519313160594,0.3813414031801773,0.01973129164656921,2.323980270353173,2.9391232580105546,0.04567297267366753,0.3282202514029618,0.013312173335392549
5,2.3286208151494323,2.948948631197254,0.032085239228953316,0.354879031666471,0.01650260579304762,2.304800398448997,2.9244022542409986,0.043221570090206864,0.30407584200164933,0.012254311352284384
6,2.301340183324444,2.924857826947847,0.029549027505110067,0.32787300099330735,0.014267087882132814,2.289383845242772,2.911335344630092,0.04241839262359679,0.2832049404607893,0.013069250202452488
7,2.2748255668395014,2.900562906775928,0.027769944102190424,0.30150651757816077,0.012797158259594217,2.273351977703538,2.897972543822281,0.042485857161761856,0.25920397959244035,0.012828869345571087
8,2.2489736581901947,2.8760130199881764,0.026756944739754738,0.2754640812735002,0.012120704771265128,2.2583864501090036,2.8872411408826406,0.042178232302310756,0.2335076228722437,0.011779985783210177
9,2.2234612638532236,2.8520328533856905,0.02512685907942304,0.251525724109716,0.01084021565715073,2.249462962277798,2.879286592263677,0.043629822801309566,0.21628232297100913,0.012820392282502755
10,2.199858070792284,2.829121604278544,0.02422144883966829,0.22922795028731208,0.010175171161850932,2.2439124182168806,2.872916454184908,0.04813926731382388,0.19485869278521015,0.01762383835928926
11,2.1774690972753317,2.806796940327329,0.023720993261679587,0.20834490037666586,0.009977707217186889,2.2276262888404577,2.8639630398602725,0.04302612230531561,0.1779932672974903,0.011544291063220804
12,2.156270195681407,2.786136940045848,0.022669996071851238,0.18951834520422312,0.009141683180029772,2.222567115293114,2.8557891934760224,0.0467697302219453,0.16598611472128805,0.016605681044982872
13,2.1372776737494004,2.7662068275083977,0.022132780929526173,0.17508335332953467,0.009008551145987299,2.2141768011237666,2.857269111285215,0.04373464870526035,0.14210719437901975,0.011588873482819173
14,2.119545152452257,2.749016898192236,0.02185774172021642,0.1569839373530154,0.008572713454993294,2.210096689781995,2.849186247415451,0.045126366624837246,0.14393894504775614,0.013509903830677876
15,2.102103095009943,2.7308681602299294,0.02085618759583996,0.14532588399956664,0.007913430566479324,2.205795068751023,2.849128775306547,0.04470172618280226,0.12931233995942956,0.012376500923770978
16,2.086529167780436,2.7141781733537136,0.020554435385298858,0.13406847121525642,0.007850294031821182,2.204198529906054,2.845505931461379,0.04809156791361699,0.12052690535942798,0.015474617006127964
17,2.0728157308366564,2.6989515826086126,0.02062587234748894,0.12435634330094579,0.008174212898066644,2.197827786493454,2.843570896757323,0.04456224935795225,0.11416015160948897,0.01275152179910508
18,2.058895027844941,2.6835883105455474,0.020279305524515658,0.11602783796777687,0.007949400604783571,2.1941072548975176,2.8416556001600104,0.043310817195899715,0.10942695767736994,0.012102771888356834
19,2.045933256570594,2.669532907184667,0.019765978191581515,0.1081407342210831,0.007695638644228499,2.197838411259931,2.842041020968426,0.04858193560846333,0.10231588652860393,0.017168821854439336
20,2.0341593668323603,2.65620048106754,0.019432941273134077,0.10219165296998209,0.007545517731602572,2.196992348708618,2.841578186639727,0.049861138573228485,0.09805329431051124,0.015598141159882159
